datetime,open,high,low,close,volume
2026-05-05 16:00:00,18758.98,18731.48,18431.02,18677.63,398538
2026-05-05 17:00:00,18728.06,18791.27,18638.59,18703.07,364155
2026-05-05 18:00:00,18539.24,18944.56,18346.17,18494.93,209327
2026-05-05 19:00:00,18556.7,18644.49,18517.09,18557.98,68796
2026-05-05 20:00:00,19006.99,19199.19,18889.27,18965.38,444374
2026-05-05 21:00:00,19084.85,19097.86,18874.18,19069.34,335177
2026-05-05 22:00:00,18598.65,18782.68,18464.56,18634.52,279018
2026-05-05 23:00:00,19124.01,19162.19,19012.6,19124.45,350596
2026-05-06 00:00:00,19010.57,19026.47,18965.68,19006.47,475834
2026-05-06 01:00:00,18910.04,19146.65,18690.76,18859.94,314935
2026-05-06 02:00:00,19041.08,19140.09,18797.69,19008.26,70297
2026-05-06 03:00:00,18958.64,19070.79,18846.32,19009.37,434924
2026-05-06 04:00:00,19009.35,19066.0,18957.97,19051.5,79461
2026-05-06 05:00:00,19420.98,19333.12,19027.88,19238.23,370127
2026-05-06 06:00:00,19479.12,19424.91,19394.56,19415.67,355374
2026-05-06 07:00:00,19753.58,19978.83,19766.74,19808.05,84432
2026-05-06 08:00:00,19550.8,19617.78,19431.67,19486.19,246160
2026-05-06 09:00:00,19337.05,19450.53,19242.98,19337.57,105932
2026-05-06 10:00:00,19427.51,19503.47,19423.1,19435.2,453031
2026-05-06 11:00:00,19436.95,19509.16,19374.4,19451.94,80709
2026-05-06 12:00:00,19581.68,19730.98,19543.88,19558.94,165180
2026-05-06 13:00:00,19982.05,20172.5,19914.27,20014.55,345920
2026-05-06 14:00:00,19708.2,19756.24,19662.0,19752.63,158973
2026-05-06 15:00:00,19890.25,19934.58,19685.28,19814.19,266610
2026-05-06 16:00:00,19863.81,20079.97,19763.6,19800.65,322545
2026-05-06 17:00:00,19630.23,19814.01,19606.6,19657.64,419528
2026-05-06 18:00:00,19708.07,19798.72,19621.39,19749.68,254420
2026-05-06 19:00:00,19377.98,19568.93,19295.82,19376.06,105595
2026-05-06 20:00:00,19427.14,19822.06,19274.78,19478.36,121843
2026-05-06 21:00:00,19373.86,19590.61,19279.53,19465.9,341481
2026-05-06 22:00:00,19523.67,19538.43,19401.94,19478.49,493936
2026-05-06 23:00:00,19326.05,19448.08,19162.99,19297.59,229713
2026-05-07 00:00:00,19360.07,19654.09,19056.65,19437.15,383944
2026-05-07 01:00:00,19340.34,19447.74,19092.51,19243.49,256172
2026-05-07 02:00:00,19578.85,19543.58,19442.94,19521.25,187721
2026-05-07 03:00:00,19353.73,19406.64,19219.01,19349.62,327348
2026-05-07 04:00:00,19451.42,19483.09,19366.34,19371.76,386699
2026-05-07 05:00:00,19874.8,20070.96,19759.07,19849.56,316550
2026-05-07 06:00:00,19925.77,19883.68,19747.9,19861.73,381705
2026-05-07 07:00:00,19966.12,20128.77,19962.96,19987.41,658360
2026-05-07 08:00:00,20000.45,20187.81,19944.0,20020.59,311816
2026-05-07 09:00:00,19782.73,19751.24,19702.73,19706.52,290577
2026-05-07 10:00:00,19833.57,20088.39,19777.75,19923.24,432207
2026-05-07 11:00:00,20109.35,20163.51,19932.87,20094.55,267831
2026-05-07 12:00:00,20312.8,20355.14,20279.65,20329.45,213813
2026-05-07 13:00:00,20293.96,20710.49,20108.9,20226.35,148595
2026-05-07 14:00:00,20320.61,20692.94,20257.49,20336.16,241989
2026-05-07 15:00:00,19879.61,20044.57,19681.48,19786.12,433522
2026-05-07 16:00:00,19874.99,20069.86,19823.15,19872.6,257513
2026-05-07 17:00:00,19515.93,19731.42,19410.89,19508.7,105382
2026-05-07 18:00:00,19783.61,19741.4,19663.08,19719.74,367753
2026-05-07 19:00:00,20061.54,20131.46,19811.2,20020.72,387929
2026-05-07 20:00:00,19747.82,19833.95,19683.47,19769.34,244086
2026-05-07 21:00:00,19583.95,19827.86,19590.23,19637.23,397688
2026-05-07 22:00:00,19931.04,19989.23,19700.2,19923.84,199115
2026-05-07 23:00:00,20048.05,20247.84,20008.06,20053.82,64204
2026-05-08 00:00:00,19920.89,20024.11,19934.11,19937.45,102201
2026-05-08 01:00:00,20163.96,20335.49,20082.32,20187.18,105520
2026-05-08 02:00:00,20385.63,20503.4,20197.85,20344.56,818760
2026-05-08 03:00:00,20238.29,20365.05,20286.95,20340.46,219815
2026-05-08 04:00:00,20371.69,20434.65,20390.05,20431.79,216737
2026-05-08 05:00:00,20647.4,20768.68,20301.73,20734.34,191871
2026-05-08 06:00:00,20881.3,20941.24,20722.54,20857.92,255547
2026-05-08 07:00:00,20443.85,20646.71,20370.59,20549.67,157860
2026-05-08 08:00:00,20228.07,20230.93,20193.47,20204.05,367535
2026-05-08 09:00:00,20193.1,20509.71,20175.14,20189.24,410388
2026-05-08 10:00:00,20473.45,20500.18,20352.74,20413.04,364591
2026-05-08 11:00:00,20340.41,20534.33,20315.6,20356.89,141574
2026-05-08 12:00:00,20677.46,21191.35,20511.46,20717.69,208812
2026-05-08 13:00:00,20643.59,20628.25,20571.95,20592.7,394741
2026-05-08 14:00:00,20779.82,21011.22,20788.68,20818.7,243883
2026-05-08 15:00:00,20663.96,20823.59,20484.1,20767.91,201770
2026-05-08 16:00:00,20761.09,20934.9,20750.82,20815.29,145647
2026-05-08 17:00:00,20664.06,20688.92,20543.25,20635.0,371693
2026-05-08 18:00:00,20390.5,20526.94,20194.74,20435.87,384490
2026-05-08 19:00:00,20291.18,20709.88,20188.27,20446.45,204978
2026-05-08 20:00:00,20251.58,20401.69,20078.2,20271.07,441753
2026-05-08 21:00:00,20418.04,20574.27,20197.97,20498.51,311146
2026-05-08 22:00:00,20472.6,20677.8,20157.89,20430.09,268284
2026-05-08 23:00:00,20486.6,20572.91,20278.9,20523.34,354651
2026-05-09 00:00:00,20461.62,20557.54,20401.83,20482.77,343402
2026-05-09 01:00:00,20892.16,21268.4,20892.53,20900.21,223588
2026-05-09 02:00:00,20995.76,21004.57,20926.38,20951.13,361575
2026-05-09 03:00:00,21107.78,21188.52,21121.48,21145.43,229060
2026-05-09 04:00:00,20964.75,21107.94,20790.74,20996.55,53145
2026-05-09 05:00:00,21023.79,21108.52,20652.47,20998.5,353182
2026-05-09 06:00:00,21174.01,21218.45,21063.87,21113.27,293958
2026-05-09 07:00:00,21404.02,21466.83,21304.34,21362.03,285266
2026-05-09 08:00:00,21355.04,21346.06,21212.93,21326.85,181570
2026-05-09 09:00:00,21498.62,21577.82,21287.54,21546.15,445881
2026-05-09 10:00:00,21771.77,21866.01,21619.47,21749.38,445694
2026-05-09 11:00:00,22019.56,21938.89,21781.4,21920.43,433440
2026-05-09 12:00:00,22078.87,22095.38,21880.63,22001.3,416985
2026-05-09 13:00:00,21849.71,22116.26,21797.89,21879.89,368178
2026-05-09 14:00:00,21991.89,22020.89,21862.08,22012.91,108560
2026-05-09 15:00:00,21823.92,22019.45,21531.29,21836.05,76612
2026-05-09 16:00:00,21726.33,21896.22,21742.26,21776.8,183404
2026-05-09 17:00:00,22130.75,22215.7,21911.11,22069.72,428805
2026-05-09 18:00:00,22164.36,22183.56,22068.76,22160.2,166936
2026-05-09 19:00:00,22369.09,22417.05,22183.54,22403.89,134495
2026-05-09 20:00:00,22149.48,22384.94,22145.78,22164.54,99568
2026-05-09 21:00:00,21920.8,22016.05,21730.82,21971.87,240508
2026-05-09 22:00:00,22180.78,22166.06,22017.52,22102.8,364761
2026-05-09 23:00:00,22218.19,22381.96,22173.08,22238.02,296445
2026-05-10 00:00:00,22196.24,22323.0,22117.01,22163.02,348693
2026-05-10 01:00:00,22039.86,22075.77,21615.12,21898.14,112771
2026-05-10 02:00:00,21838.26,22154.87,21565.74,21848.04,245033
2026-05-10 03:00:00,22055.68,22160.01,21942.82,22028.13,202473
2026-05-10 04:00:00,22072.18,22434.85,22040.55,22095.7,339817
2026-05-10 05:00:00,22571.45,22583.65,22451.0,22541.38,391757
2026-05-10 06:00:00,22254.7,22448.13,22258.1,22298.44,111865
2026-05-10 07:00:00,22456.58,22409.56,22353.55,22378.01,445295
2026-05-10 08:00:00,22213.99,22154.86,21913.35,22114.3,275204
2026-05-10 09:00:00,22367.8,22318.3,22285.86,22286.51,409982
2026-05-10 10:00:00,22341.31,22528.34,22266.18,22349.28,249189
2026-05-10 11:00:00,22482.71,22580.08,22432.77,22446.14,493657
2026-05-10 12:00:00,22417.47,22484.0,22379.23,22456.54,133730
2026-05-10 13:00:00,22364.86,22684.7,22105.19,22393.8,479924
2026-05-10 14:00:00,22323.05,22512.39,22203.88,22322.49,349796
2026-05-10 15:00:00,22526.07,22905.83,22490.62,22499.44,95453
2026-05-10 16:00:00,22927.61,23012.11,22666.66,22911.4,449785
2026-05-10 17:00:00,23265.16,23444.83,23091.52,23371.38,372207
2026-05-10 18:00:00,23466.31,23425.8,23114.38,23425.16,198134
2026-05-10 19:00:00,23424.14,23405.37,23238.1,23373.82,353214
2026-05-10 20:00:00,23306.38,23378.19,23160.26,23192.93,376674
2026-05-10 21:00:00,22839.72,22991.75,22601.51,22744.18,331061
2026-05-10 22:00:00,22712.57,23132.83,22680.96,22705.57,78831
2026-05-10 23:00:00,22254.91,22555.56,22283.62,22301.62,73226
2026-05-11 00:00:00,22553.88,22532.39,22319.73,22475.82,305071
2026-05-11 01:00:00,22413.24,22647.21,22259.38,22457.59,265844
2026-05-11 02:00:00,22529.26,22407.46,22258.37,22390.53,277066
2026-05-11 03:00:00,22405.22,22474.98,22364.72,22427.06,78453
2026-05-11 04:00:00,22353.58,22525.88,22358.06,22397.65,350309
2026-05-11 05:00:00,22031.1,22175.91,21956.9,22044.91,1219323
2026-05-11 06:00:00,21998.94,22152.03,21870.32,22028.22,258921
2026-05-11 07:00:00,22369.13,22493.4,22335.84,22425.74,453224
2026-05-11 08:00:00,22341.59,22333.11,22246.67,22326.42,257052
2026-05-11 09:00:00,22418.43,22396.33,22308.39,22394.17,239921
2026-05-11 10:00:00,22440.33,22574.43,22005.55,22378.7,212881
2026-05-11 11:00:00,22245.46,22318.0,22069.07,22112.16,223409
2026-05-11 12:00:00,22220.82,22257.36,22138.93,22166.94,1472651
2026-05-11 13:00:00,22185.14,22269.55,21906.02,22268.35,229726
2026-05-11 14:00:00,22467.94,22511.29,22226.57,22364.57,114235
2026-05-11 15:00:00,22588.12,22661.08,22284.53,22492.14,209894
2026-05-11 16:00:00,22565.7,22728.78,22603.24,22662.09,424891
2026-05-11 17:00:00,22554.36,22636.07,22271.11,22588.54,309445
2026-05-11 18:00:00,22572.23,22554.38,22462.24,22468.66,94523
2026-05-11 19:00:00,22268.85,22347.29,22087.87,22157.55,228684
2026-05-11 20:00:00,22327.9,22254.03,21997.61,22199.34,444655
2026-05-11 21:00:00,21983.43,22197.04,21878.4,22050.19,409582
2026-05-11 22:00:00,21799.86,21807.91,21676.14,21768.04,346991
2026-05-11 23:00:00,21812.93,21904.02,21688.05,21870.69,103067
2026-05-12 00:00:00,21912.39,22020.1,21842.96,21922.62,363281
2026-05-12 01:00:00,21800.75,21959.64,21607.57,21810.56,184161
2026-05-12 02:00:00,21459.14,21701.47,21405.7,21496.18,178873
2026-05-12 03:00:00,21797.42,21844.61,21649.79,21741.5,419377
2026-05-12 04:00:00,21768.44,21892.65,21449.78,21716.23,184690
2026-05-12 05:00:00,21042.55,21238.25,21122.89,21157.88,375551
2026-05-12 06:00:00,21183.02,21353.35,21162.2,21223.27,431513
2026-05-12 07:00:00,20964.48,21250.61,20806.69,21035.53,276311
2026-05-12 08:00:00,20814.42,20895.83,20671.23,20862.63,278729
2026-05-12 09:00:00,21010.87,21078.19,20781.42,20989.91,160069
2026-05-12 10:00:00,20807.07,21114.49,20603.65,20854.42,364909
2026-05-12 11:00:00,20651.13,20948.25,20442.05,20725.41,119131
2026-05-12 12:00:00,20453.43,20515.27,20431.48,20499.58,69594
2026-05-12 13:00:00,20317.41,20312.29,20239.1,20287.58,349967
2026-05-12 14:00:00,20291.9,20401.05,19708.15,20321.01,288651
2026-05-12 15:00:00,20359.64,20586.28,20137.34,20380.72,491531
2026-05-12 16:00:00,20277.07,20218.12,20062.54,20204.64,399115
2026-05-12 17:00:00,20271.65,20264.63,20173.81,20211.18,122775
2026-05-12 18:00:00,20127.2,20166.18,20045.62,20049.4,492127
2026-05-12 19:00:00,19886.65,20105.84,19846.47,19892.38,392553
2026-05-12 20:00:00,19936.13,20005.37,19684.23,19931.23,152667
2026-05-12 21:00:00,19549.22,19625.72,19480.26,19594.2,84444
2026-05-12 22:00:00,19357.66,19423.95,19259.94,19318.51,160459
2026-05-12 23:00:00,19194.24,19232.65,19000.15,19151.37,157971
2026-05-13 00:00:00,19217.74,19351.01,19000.13,19227.28,435215
2026-05-13 01:00:00,19503.18,19514.63,19488.66,19499.15,263071
2026-05-13 02:00:00,19792.38,19989.86,19459.95,19663.69,322570
2026-05-13 03:00:00,19804.44,19751.26,19621.28,19709.38,196620
2026-05-13 04:00:00,19507.83,19657.15,19468.8,19528.53,426639
2026-05-13 05:00:00,19241.99,19359.97,19175.08,19187.96,413004
2026-05-13 06:00:00,18802.62,18939.66,18824.22,18875.73,362851
2026-05-13 07:00:00,18855.36,19165.77,18792.89,18860.53,282201
2026-05-13 08:00:00,18778.82,19011.85,18391.1,18799.23,496060
2026-05-13 09:00:00,18632.74,18787.34,18412.29,18640.68,313672
2026-05-13 10:00:00,18601.24,18688.7,18672.19,18681.74,84020
2026-05-13 11:00:00,18460.24,18690.07,18334.08,18476.63,103407
2026-05-13 12:00:00,18583.23,18656.31,18458.15,18613.93,329344
2026-05-13 13:00:00,18756.3,19019.94,18860.32,18890.52,91480
2026-05-13 14:00:00,19256.21,19404.52,19029.09,19125.66,53955
2026-05-13 15:00:00,18707.84,18786.91,18666.52,18752.79,250085
2026-05-13 16:00:00,18511.36,18610.04,18354.19,18499.49,434296
2026-05-13 17:00:00,18376.14,18607.62,18357.03,18416.37,104590
2026-05-13 18:00:00,18352.6,18450.33,18200.65,18362.28,392707
2026-05-13 19:00:00,18134.43,18347.95,18111.75,18249.09,423345
2026-05-13 20:00:00,17886.05,18146.76,17748.71,17914.2,494468
2026-05-13 21:00:00,17773.88,17795.98,17737.5,17756.07,208082
2026-05-13 22:00:00,17570.14,17775.6,17443.13,17568.78,157068
2026-05-13 23:00:00,17555.75,17875.68,17478.78,17655.34,130190
2026-05-14 00:00:00,17488.37,17489.23,17474.15,17480.58,967917
2026-05-14 01:00:00,17296.39,17529.27,17266.2,17357.82,278895
2026-05-14 02:00:00,17288.36,17488.82,17292.74,17374.79,416525
2026-05-14 03:00:00,17933.81,18073.31,17742.0,17918.7,253175
2026-05-14 04:00:00,17734.87,17904.98,17597.82,17758.23,270393
2026-05-14 05:00:00,17795.69,18062.47,17492.73,17744.81,158195
2026-05-14 06:00:00,17732.28,17755.81,17458.57,17747.49,348336
2026-05-14 07:00:00,17497.02,17805.94,17210.54,17453.82,200707
2026-05-14 08:00:00,17836.38,18055.0,17810.63,17858.63,1385797
2026-05-14 09:00:00,17934.28,18084.54,17695.53,17966.67,295117
2026-05-14 10:00:00,18007.6,18172.84,17989.52,17996.05,74407
2026-05-14 11:00:00,18012.15,18075.97,17970.15,18043.99,321141
2026-05-14 12:00:00,18616.45,18809.01,18728.97,18778.33,323919
2026-05-14 13:00:00,18698.24,18621.64,18574.15,18613.47,217408
2026-05-14 14:00:00,18762.12,18955.51,18808.21,18832.33,269239
2026-05-14 15:00:00,18601.12,18843.26,18325.5,18723.28,128357
2026-05-14 16:00:00,18771.65,18822.05,18667.74,18778.98,351627
2026-05-14 17:00:00,18832.02,18908.71,18678.5,18835.26,324948
2026-05-14 18:00:00,18761.46,18909.12,18748.58,18826.48,370959
2026-05-14 19:00:00,18852.85,18960.24,18496.42,18771.14,345226
2026-05-14 20:00:00,18493.3,18748.42,18502.97,18588.99,310019
2026-05-14 21:00:00,18705.34,18774.34,18728.84,18743.45,327656
2026-05-14 22:00:00,18750.56,18771.17,18500.79,18693.63,110645
2026-05-14 23:00:00,18614.75,18716.66,18503.35,18574.74,373527
2026-05-15 00:00:00,18383.43,18519.51,18455.89,18472.72,135010
2026-05-15 01:00:00,18580.5,18533.06,18481.44,18516.09,401201
2026-05-15 02:00:00,18643.41,18718.83,18507.44,18645.47,153782
2026-05-15 03:00:00,18896.27,19025.97,18803.46,18873.38,1274438
2026-05-15 04:00:00,18684.5,18723.78,18423.67,18624.03,304703
2026-05-15 05:00:00,18877.89,18918.42,18743.25,18762.43,208029
2026-05-15 06:00:00,18716.1,18719.97,18641.07,18656.34,170444
2026-05-15 07:00:00,18650.43,18705.17,18562.14,18613.52,311770
2026-05-15 08:00:00,18444.7,18348.12,18182.22,18337.27,306541
2026-05-15 09:00:00,18018.99,17954.79,17847.34,17937.12,238448
2026-05-15 10:00:00,17850.77,18139.84,17731.06,17875.61,283072
2026-05-15 11:00:00,17794.31,17843.14,17693.44,17810.89,88068
2026-05-15 12:00:00,17893.95,17772.21,17749.09,17771.69,449919
2026-05-15 13:00:00,17784.79,18026.56,17755.89,17818.69,214668
2026-05-15 14:00:00,18028.7,18006.68,17896.91,17905.19,392723
2026-05-15 15:00:00,18054.33,18121.58,18019.9,18048.86,282462
2026-05-15 16:00:00,17741.0,17833.94,17428.19,17664.82,221927
2026-05-15 17:00:00,17605.04,17593.49,17571.67,17581.16,439458
2026-05-15 18:00:00,17565.45,17727.32,17329.37,17540.0,352564
2026-05-15 19:00:00,17457.12,17667.38,17330.41,17420.71,313008
2026-05-15 20:00:00,17212.86,17478.88,17149.46,17335.07,95730
2026-05-15 21:00:00,17431.68,17669.6,17431.59,17478.87,547444
2026-05-15 22:00:00,17480.16,17586.9,17305.85,17447.64,134244
2026-05-15 23:00:00,17205.51,17374.37,17170.9,17220.02,310257
2026-05-16 00:00:00,17211.86,17237.21,16872.22,17103.0,144585
2026-05-16 01:00:00,17064.04,17328.11,16885.16,17093.73,221857
2026-05-16 02:00:00,17173.48,17138.45,16842.77,17081.85,396661
2026-05-16 03:00:00,17061.03,17205.73,17005.27,17093.22,273311
2026-05-16 04:00:00,16985.85,17184.8,17004.79,17071.25,448915
2026-05-16 05:00:00,17051.45,17202.82,17041.3,17180.65,244301
2026-05-16 06:00:00,17172.23,17521.03,16983.57,17155.93,135653
2026-05-16 07:00:00,17418.53,17652.83,17437.49,17511.9,1019605
2026-05-16 08:00:00,17400.29,17516.44,17402.15,17422.43,397920
2026-05-16 09:00:00,17693.63,17730.57,17453.15,17655.66,436302
2026-05-16 10:00:00,17343.85,17656.73,17308.17,17385.41,478543
2026-05-16 11:00:00,17544.77,17568.66,17350.77,17544.05,310256
2026-05-16 12:00:00,17425.16,17504.34,17325.0,17376.4,597545
2026-05-16 13:00:00,17277.86,17450.78,17255.26,17312.28,279708
2026-05-16 14:00:00,17304.57,17625.24,17231.71,17430.33,400276
2026-05-16 15:00:00,17628.19,17826.37,17529.49,17576.66,170561
2026-05-16 16:00:00,17665.44,17965.64,17671.85,17703.62,162347
2026-05-16 17:00:00,17875.73,17894.03,17856.05,17869.65,398720
2026-05-16 18:00:00,17385.96,17543.43,17348.95,17400.07,844591
2026-05-16 19:00:00,17338.9,17694.81,17344.0,17419.05,307456
2026-05-16 20:00:00,17575.08,17652.22,17342.49,17491.94,259786
2026-05-16 21:00:00,17733.84,17813.18,17534.8,17735.12,338859
2026-05-16 22:00:00,17888.82,17934.98,17907.63,17911.09,329157
2026-05-16 23:00:00,17877.81,18223.57,17750.77,17805.85,121381
2026-05-17 00:00:00,17401.99,17565.81,17456.78,17469.58,226648
2026-05-17 01:00:00,17330.15,17660.43,17355.25,17461.16,403904
2026-05-17 02:00:00,17387.11,17459.35,17270.45,17396.47,442773
2026-05-17 03:00:00,17773.61,17772.53,17542.25,17767.15,476434
2026-05-17 04:00:00,17540.31,17740.9,17303.22,17528.34,477323
2026-05-17 05:00:00,17761.51,17863.54,17588.45,17729.96,346256
2026-05-17 06:00:00,17689.58,17797.4,17421.94,17730.96,471603
2026-05-17 07:00:00,17574.59,17873.3,17612.1,17667.17,264553
2026-05-17 08:00:00,17412.13,17705.7,17385.57,17466.18,118192
2026-05-17 09:00:00,17443.15,17408.57,17255.42,17393.89,522059
2026-05-17 10:00:00,17827.5,17806.13,17724.95,17770.95,477629
2026-05-17 11:00:00,17795.49,18224.06,17537.15,17829.99,1114669
2026-05-17 12:00:00,18247.89,18177.09,17878.54,18120.18,194064
2026-05-17 13:00:00,18391.39,18363.98,18279.81,18332.23,195150
2026-05-17 14:00:00,18227.61,18294.3,18053.71,18154.45,399023
2026-05-17 15:00:00,18446.27,18642.68,18209.5,18378.62,454045
2026-05-17 16:00:00,18344.47,18467.39,18215.48,18400.26,419548
2026-05-17 17:00:00,18396.07,18437.16,18216.77,18342.84,485903
2026-05-17 18:00:00,18380.41,18512.6,18399.41,18428.11,422886
2026-05-17 19:00:00,18379.57,18558.59,18440.98,18447.96,372260
2026-05-17 20:00:00,18848.58,18906.6,18780.46,18801.84,183771
2026-05-17 21:00:00,18645.41,18807.94,18602.88,18609.16,86719
2026-05-17 22:00:00,18655.99,18981.47,18269.37,18613.25,493430
2026-05-17 23:00:00,18415.73,18424.09,18162.01,18342.71,421051
2026-05-18 00:00:00,18609.29,18686.58,18524.59,18622.68,175226
2026-05-18 01:00:00,18589.2,18654.96,18391.76,18551.91,259734
2026-05-18 02:00:00,18585.56,18841.34,18540.4,18575.81,397266
2026-05-18 03:00:00,17968.14,18124.71,17942.2,18084.36,130704
2026-05-18 04:00:00,18315.16,18348.61,18281.95,18322.22,219396
2026-05-18 05:00:00,17854.3,17971.98,17712.62,17723.76,484926
2026-05-18 06:00:00,17505.5,17705.23,17513.0,17612.03,331419
2026-05-18 07:00:00,17791.65,17894.45,17860.21,17880.84,254623
2026-05-18 08:00:00,17722.59,17891.84,17621.84,17764.93,487346
2026-05-18 09:00:00,17614.26,17798.67,17504.47,17639.9,440004
2026-05-18 10:00:00,17720.33,17708.53,17432.49,17602.01,1031448
2026-05-18 11:00:00,18080.61,18252.54,18073.22,18079.51,134702
2026-05-18 12:00:00,18046.35,18101.72,17922.18,18000.76,76711
2026-05-18 13:00:00,17729.11,17823.05,17648.5,17791.66,137565
2026-05-18 14:00:00,17981.8,18012.63,17874.78,17942.3,462744
2026-05-18 15:00:00,18049.29,18365.6,17808.63,17997.79,374597
2026-05-18 16:00:00,17878.35,17879.02,17673.72,17709.4,222285
2026-05-18 17:00:00,17773.06,18182.38,17617.27,17788.13,452328
2026-05-18 18:00:00,17806.42,17799.89,17769.96,17781.19,375132
2026-05-18 19:00:00,18061.03,18112.64,17921.26,18032.19,1492996
2026-05-18 20:00:00,17828.54,17887.22,17689.28,17806.33,499932
2026-05-18 21:00:00,17670.88,17761.1,17319.35,17661.32,93023
2026-05-18 22:00:00,17553.29,17668.01,17515.79,17597.73,104137
2026-05-18 23:00:00,17907.12,17845.8,17616.42,17771.82,83596
2026-05-19 00:00:00,17877.81,17934.88,17582.24,17847.36,222756
2026-05-19 01:00:00,18314.69,18484.08,18102.72,18320.8,76568
2026-05-19 02:00:00,18622.22,18674.7,18256.78,18493.38,210882
2026-05-19 03:00:00,18687.73,18684.12,18434.13,18674.51,197719
2026-05-19 04:00:00,18667.18,18990.69,18565.59,18692.76,147454
2026-05-19 05:00:00,18617.32,18655.35,18520.2,18600.4,446070
2026-05-19 06:00:00,18854.45,19089.27,18741.41,18873.4,460393
2026-05-19 07:00:00,18701.46,18795.53,18672.38,18725.09,129985
2026-05-19 08:00:00,18614.68,18701.46,18544.12,18626.58,75027
2026-05-19 09:00:00,19007.58,19090.09,18566.11,19011.19,256159
2026-05-19 10:00:00,19127.13,19261.48,19153.38,19184.27,303668
2026-05-19 11:00:00,18761.0,19104.97,18696.58,18720.63,489148
2026-05-19 12:00:00,18800.65,18815.18,18557.75,18796.01,270170
2026-05-19 13:00:00,18731.15,18795.19,18688.76,18715.28,411902
2026-05-19 14:00:00,18805.53,19013.77,18665.34,18716.0,151560
2026-05-19 15:00:00,18739.7,18931.63,18668.0,18803.2,181895
2026-05-19 16:00:00,18866.33,18895.55,18705.46,18849.9,285068
2026-05-19 17:00:00,18786.79,18832.37,18740.77,18764.09,107285
2026-05-19 18:00:00,19021.94,19087.46,18913.73,19001.79,423383
2026-05-19 19:00:00,18941.38,18993.55,18889.53,18896.28,73026
2026-05-19 20:00:00,18709.39,19031.46,18809.93,18831.47,408461
2026-05-19 21:00:00,18747.29,18905.68,18555.64,18749.99,359568
2026-05-19 22:00:00,18668.3,18927.65,18347.54,18651.75,485949
2026-05-19 23:00:00,18608.88,18667.97,18543.64,18613.61,310561
2026-05-20 00:00:00,18652.86,18631.05,18536.79,18607.96,52072
2026-05-20 01:00:00,18583.17,18856.01,18563.05,18614.55,194977
2026-05-20 02:00:00,19029.74,19050.49,18736.2,19000.5,320429
2026-05-20 03:00:00,18692.17,18940.61,18753.59,18819.34,783699
2026-05-20 04:00:00,18708.65,18812.68,18585.31,18725.03,138996
2026-05-20 05:00:00,18330.88,18483.64,18242.49,18379.03,921030
2026-05-20 06:00:00,18409.97,18665.92,18310.62,18387.04,310654
2026-05-20 07:00:00,18523.96,18670.01,18406.55,18481.12,380139
